PRIMARY_KEY,STATE,YEAR,ENROLL,TOTAL_REVENUE,FEDERAL_REVENUE,STATE_REVENUE,LOCAL_REVENUE,TOTAL_EXPENDITURE,INSTRUCTION_EXPENDITURE,SUPPORT_SERVICES_EXPENDITURE,OTHER_EXPENDITURE,CAPITAL_OUTLAY_EXPENDITURE,GRADES_PK_G,GRADES_KG_G,GRADES_4_G,GRADES_8_G,GRADES_12_G,GRADES_1_8_G,GRADES_9_12_G,GRADES_ALL_G,GRADES_PK_AM,GRADES_KG_AM,GRADES_4_AM,GRADES_8_AM,GRADES_12_AM,GRADES_1_8_AM,GRADES_9_12_AM,GRADES_ALL_AM,GRADES_PK_AS,GRADES_KG_AS,GRADES_4_AS,GRADES_8_AS,GRADES_12_AS,GRADES_1_8_AS,GRADES_9_12_AS,GRADES_ALL_AS,GRADES_PK_HI,GRADES_KG_HI,GRADES_4_HI,GRADES_8_HI,GRADES_12_HI,GRADES_1_8_HI,GRADES_9_12_HI,GRADES_ALL_HI,GRADES_PK_BL,GRADES_KG_BL,GRADES_4_BL,GRADES_8_BL,GRADES_12_BL,GRADES_1_8_BL,GRADES_9_12_BL,GRADES_ALL_BL,GRADES_PK_WH,GRADES_KG_WH,GRADES_4_WH,GRADES_8_WH,GRADES_12_WH,GRADES_1_8_WH,GRADES_9_12_WH,GRADES_ALL_WH,GRADES_PK_HP,GRADES_KG_HP,GRADES_4_HP,GRADES_8_HP,GRADES_12_HP,GRADES_1_8_HP,GRADES_9_12_HP,GRADES_ALL_HP,GRADES_PK_TR,GRADES_KG_TR,GRADES_4_TR,GRADES_8_TR,GRADES_12_TR,GRADES_1_8_TR,GRADES_9_12_TR,GRADES_ALL_TR,GRADES_PK_AMM,GRADES_KG_AMM,GRADES_4_AMM,GRADES_8_AMM,GRADES_12_AMM,GRADES_1_8_AMM,GRADES_9_12_AMM,GRADES_ALL_AMM,GRADES_PK_AMF,GRADES_KG_AMF,GRADES_4_AMF,GRADES_8_AMF,GRADES_12_AMF,GRADES_1_8_AMF,GRADES_9_12_AMF,GRADES_ALL_AMF,GRADES_PK_ASM,GRADES_KG_ASM,GRADES_4_ASM,GRADES_8_ASM,GRADES_12_ASM,GRADES_1_8_ASM,GRADES_9_12_ASM,GRADES_ALL_ASM,GRADES_PK_ASF,GRADES_KG_ASF,GRADES_4_ASF,GRADES_8_ASF,GRADES_12_ASF,GRADES_1_8_ASF,GRADES_9_12_ASF,GRADES_ALL_ASF,GRADES_PK_HIM,GRADES_KG_HIM,GRADES_4_HIM,GRADES_8_HIM,GRADES_12_HIM,GRADES_1_8_HIM,GRADES_9_12_HIM,GRADES_ALL_HIM,GRADES_PK_HIF,GRADES_KG_HIF,GRADES_4_HIF,GRADES_8_HIF,GRADES_12_HIF,GRADES_1_8_HIF,GRADES_9_12_HIF,GRADES_ALL_HIF,GRADES_PK_BLM,GRADES_KG_BLM,GRADES_4_BLM,GRADES_8_BLM,GRADES_12_BLM,GRADES_1_8_BLM,GRADES_9_12_BLM,GRADES_ALL_BLM,GRADES_PK_BLF,GRADES_KG_BLF,GRADES_4_BLF,GRADES_8_BLF,GRADES_12_BLF,GRADES_1_8_BLF,GRADES_9_12_BLF,GRADES_ALL_BLF,GRADES_PK_WHM,GRADES_KG_WHM,GRADES_4_WHM,GRADES_8_WHM,GRADES_12_WHM,GRADES_1_8_WHM,GRADES_9_12_WHM,GRADES_ALL_WHM,GRADES_PK_WHF,GRADES_KG_WHF,GRADES_4_WHF,GRADES_8_WHF,GRADES_12_WHF,GRADES_1_8_WHF,GRADES_9_12_WHF,GRADES_ALL_WHF,GRADES_PK_HPM,GRADES_KG_HPM,GRADES_4_HPM,GRADES_8_HPM,GRADES_12_HPM,GRADES_1_8_HPM,GRADES_9_12_HPM,GRADES_ALL_HPM,GRADES_PK_HPF,GRADES_KG_HPF,GRADES_4_HPF,GRADES_8_HPF,GRADES_12_HPF,GRADES_1_8_HPF,GRADES_9_12_HPF,GRADES_ALL_HPF,GRADES_PK_TRM,GRADES_KG_TRM,GRADES_4_TRM,GRADES_8_TRM,GRADES_12_TRM,GRADES_1_8_TRM,GRADES_9_12_TRM,GRADES_ALL_TRM,GRADES_PK_TRF,GRADES_KG_TRF,GRADES_4_TRF,GRADES_8_TRF,GRADES_12_TRF,GRADES_1_8_TRF,GRADES_9_12_TRF,GRADES_ALL_TRF,AVG_MATH_4_SCORE,AVG_MATH_8_SCORE,AVG_READING_4_SCORE,AVG_READING_8_SCORE
2009_FLORIDA,FLORIDA,2009,2623067.0,26494500.0,2694566.0,9047586.0,14752348.0,28867429.0,13884278.0,8067350.0,1546420.0,4533913.0,51495.0,196057.0,199322.0,198245.0,172321.0,1603349.0,783621.0,2438465.0,141.0,674.0,749.0,679.0,540.0,5728.0,2600.0,8469.0,1016.0,5236.0,5166.0,4959.0,4824.0,41183.0,20417.0,62616.0,15254.0,54594.0,53737.0,51588.0,40449.0,430799.0,191811.0,637864.0,15470.0,44333.0,45175.0,44545.0,39779.0,366598.0,181656.0,563724.0,17685.0,83138.0,87003.0,90441.0,83011.0,699336.0,367246.0,1084267.0,,,,,,,,,,,,,,,,,85.0,351.0,412.0,348.0,269.0,2977.0,1350.0,4412.0,56.0,323.0,337.0,331.0,271.0,2751.0,1250.0,4057.0,567.0,2610.0,2585.0,2486.0,2451.0,20661.0,10412.0,31640.0,449.0,2626.0,2581.0,2473.0,2373.0,20522.0,10005.0,30976.0,8779.0,28276.0,27474.0,26373.0,19717.0,221687.0,97545.0,328011.0,6475.0,26318.0,26263.0,25215.0,20732.0,209112.0,94266.0,309853.0,8598.0,22887.0,22788.0,22404.0,19165.0,188227.0,91063.0,287888.0,6872.0,21446.0,22387.0,22141.0,20614.0,178371.0,90593.0,275836.0,10741.0,43473.0,44677.0,46609.0,41644.0,361774.0,187325.0,559840.0,6944.0,39665.0,42326.0,43832.0,41367.0,337562.0,179921.0,524427.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241.944909379496,279.33526411278,225.67340734479401,265.51311994428
2009_GEORGIA,GEORGIA,2009,1649598.0,17972839.0,1644548.0,7739086.0,8589205.0,19025136.0,10063924.0,5135180.0,837062.0,2712073.0,41940.0,131325.0,130091.0,124084.0,97779.0,1021486.0,472934.0,1536360.0,142.0,392.0,341.0,301.0,252.0,2565.0,1346.0,4053.0,786.0,4418.0,4186.0,3922.0,3523.0,32886.0,15431.0,49103.0,5110.0,19588.0,15483.0,12644.0,6887.0,122210.0,41503.0,168823.0,15566.0,45166.0,48390.0,47413.0,36997.0,377729.0,185125.0,578420.0,19126.0,57605.0,57749.0,56394.0,47917.0,455388.0,217710.0,692224.0,42.0,162.0,110.0,123.0,81.0,910.0,394.0,1346.0,1168.0,3994.0,3832.0,3287.0,2122.0,29798.0,11425.0,42391.0,78.0,213.0,170.0,147.0,117.0,1319.0,681.0,2078.0,64.0,179.0,171.0,154.0,135.0,1246.0,665.0,1975.0,454.0,2224.0,2080.0,2040.0,1787.0,16722.0,8065.0,25241.0,332.0,2194.0,2106.0,1882.0,1736.0,16164.0,7366.0,23862.0,2766.0,9888.0,7910.0,6614.0,3397.0,62650.0,21310.0,86726.0,2344.0,9700.0,7573.0,6030.0,3490.0,59560.0,20193.0,82097.0,8227.0,23168.0,24640.0,24216.0,17101.0,192487.0,91526.0,292240.0,7339.0,21998.0,23750.0,23197.0,19896.0,185242.0,93599.0,286180.0,10400.0,30234.0,29928.0,29187.0,23694.0,235419.0,111020.0,356839.0,8726.0,27371.0,27821.0,27207.0,24223.0,219969.0,106690.0,335385.0,26.0,74.0,52.0,66.0,40.0,442.0,201.0,669.0,16.0,88.0,58.0,57.0,41.0,468.0,193.0,677.0,609.0,2018.0,1923.0,1588.0,967.0,15020.0,5448.0,21077.0,559.0,1976.0,1909.0,1699.0,1155.0,14778.0,5977.0,21314.0,236.029572886478,277.561199732371,217.84810573368802,271.810133169712
2009_HAWAII,HAWAII,2009,179478.0,2689758.0,392837.0,2205032.0,91889.0,2318671.0,1402305.0,718309.0,129473.0,68584.0,1547.0,15970.0,14249.0,12967.0,10621.0,109861.0,52630.0,164038.0,4.0,80.0,130.0,52.0,54.0,718.0,279.0,1001.0,1074.0,11272.0,10302.0,9511.0,7995.0,79506.0,39085.0,119665.0,105.0,725.0,680.0,628.0,469.0,5060.0,2403.0,7568.0,44.0,334.0,357.0,287.0,195.0,2678.0,1111.0,3833.0,320.0,3559.0,2780.0,2489.0,1908.0,21899.0,9752.0,31971.0,,,,,,,,,,,,,,,,,4.0,46.0,76.0,27.0,25.0,401.0,154.0,559.0,0.0,34.0,54.0,25.0,29.0,317.0,125.0,442.0,757.0,5883.0,5314.0,4898.0,4063.0,41250.0,20276.0,62283.0,317.0,5389.0,4988.0,4613.0,3932.0,38256.0,18809.0,57382.0,76.0,386.0,353.0,322.0,236.0,2630.0,1243.0,3949.0,29.0,339.0,327.0,306.0,233.0,2430.0,1160.0,3619.0,27.0,160.0,183.0,153.0,99.0,1380.0,578.0,1985.0,17.0,174.0,174.0,134.0,96.0,1298.0,533.0,1848.0,214.0,1964.0,1365.0,1283.0,988.0,11253.0,5010.0,16477.0,106.0,1595.0,1415.0,1206.0,920.0,10646.0,4742.0,15494.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235.679780829025,273.758606683625,210.61641868593998,264.998966063101
2009_IDAHO,IDAHO,2009,267951.0,2182273.0,218777.0,1459554.0,503942.0,2078446.0,1157633.0,646213.0,100576.0,111190.0,2646.0,21605.0,21337.0,21019.0,19250.0,170477.0,81571.0,254694.0,40.0,372.0,313.0,359.0,283.0,2743.0,1420.0,4203.0,39.0,364.0,382.0,385.0,358.0,3023.0,1526.0,4588.0,463.0,3556.0,3370.0,3009.0,2428.0,26256.0,11109.0,37828.0,23.0,238.0,252.0,269.0,198.0,2073.0,904.0,3000.0,2081.0,17075.0,17020.0,16997.0,15983.0,136382.0,66612.0,205075.0,,,,,,,,,,,,,,,,,27.0,196.0,161.0,177.0,133.0,1403.0,716.0,2146.0,13.0,176.0,152.0,182.0,150.0,1340.0,704.0,2057.0,24.0,179.0,191.0,191.0,177.0,1444.0,783.0,2251.0,15.0,185.0,191.0,194.0,181.0,1579.0,743.0,2337.0,305.0,1867.0,1709.0,1549.0,1279.0,13478.0,5729.0,19512.0,158.0,1689.0,1661.0,1460.0,1149.0,12778.0,5380.0,18316.0,17.0,106.0,131.0,137.0,105.0,1049.0,485.0,1551.0,6.0,132.0,121.0,132.0,93.0,1024.0,419.0,1449.0,1334.0,8866.0,8835.0,8754.0,8308.0,70350.0,34379.0,106063.0,747.0,8209.0,8185.0,8243.0,7675.0,66032.0,32233.0,99012.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241.04280230401298,287.305215052426,221.022924421352,242.49042430531398
2009_ILLINOIS,ILLINOIS,2009,2117291.0,26987426.0,3346509.0,7879160.0,15761757.0,27716187.0,13520105.0,8764971.0,932950.0,2884993.0,84727.0,148097.0,154405.0,155003.0,146476.0,1230889.0,640462.0,1956078.0,178.0,321.0,327.0,355.0,388.0,2639.0,1646.0,4463.0,3113.0,6603.0,6828.0,6262.0,6161.0,52707.0,25641.0,81461.0,22737.0,35028.0,34208.0,31484.0,23729.0,270050.0,116192.0,408979.0,17326.0,24919.0,28686.0,29880.0,25490.0,229506.0,126342.0,373174.0,38114.0,74822.0,79128.0,83497.0,88413.0,636612.0,358108.0,1032834.0,,,,,,,,,,,,,,,,,98.0,167.0,165.0,173.0,193.0,1340.0,860.0,2298.0,80.0,154.0,162.0,182.0,195.0,1299.0,786.0,2165.0,1647.0,3352.0,3449.0,3202.0,3185.0,26578.0,13246.0,41471.0,1466.0,3251.0,3379.0,3060.0,2976.0,26129.0,12395.0,39990.0,11946.0,17773.0,17529.0,16218.0,11792.0,138402.0,59126.0,209474.0,10791.0,17255.0,16679.0,15266.0,11937.0,131648.0,57066.0,199505.0,8878.0,12655.0,14488.0,15144.0,12096.0,116873.0,63218.0,188969.0,8448.0,12264.0,14198.0,14736.0,13394.0,112633.0,63124.0,184205.0,21265.0,39041.0,41099.0,42975.0,45420.0,328740.0,184285.0,534290.0,16849.0,35781.0,38029.0,40522.0,42993.0,307872.0,173823.0,498544.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238.28566884936,282.43141699208803,219.16577996227002,272.45931634873904
2009_INDIANA,INDIANA,2009,1028259.0,12999357.0,1403839.0,5804809.0,5790709.0,11218398.0,5548292.0,3681825.0,476598.0,899628.0,12444.0,78224.0,79992.0,80983.0,72999.0,639931.0,316062.0,968437.0,36.0,286.0,227.0,216.0,212.0,1716.0,866.0,2618.0,193.0,1346.0,1331.0,1160.0,1042.0,10304.0,4699.0,15196.0,1497.0,6983.0,5857.0,5259.0,3689.0,47507.0,18318.0,67322.0,2460.0,9225.0,9981.0,9721.0,8092.0,78458.0,38070.0,118988.0,7359.0,55675.0,58508.0,61556.0,58170.0,470376.0,244559.0,722294.0,,,,,,,,,,,,,,,,,14.0,138.0,121.0,107.0,102.0,843.0,421.0,1278.0,22.0,148.0,106.0,109.0,110.0,873.0,445.0,1340.0,102.0,638.0,642.0,586.0,520.0,4962.0,2405.0,7469.0,91.0,708.0,689.0,574.0,522.0,5342.0,2294.0,7727.0,850.0,3587.0,2942.0,2707.0,1895.0,24167.0,9511.0,34528.0,647.0,3396.0,2915.0,2552.0,1794.0,23340.0,8807.0,32794.0,1360.0,4823.0,5193.0,4986.0,3915.0,40151.0,19186.0,60697.0,1100.0,4402.0,4788.0,4735.0,4177.0,38307.0,18884.0,58291.0,4479.0,29176.0,30051.0,31614.0,29481.0,241600.0,125132.0,371211.0,2880.0,26499.0,28457.0,29942.0,28689.0,228776.0,119427.0,351083.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242.616809561118,286.809977886735,222.659480848241,264.362040854787
2009_IOWA,IOWA,2009,487559.0,5732319.0,431142.0,2545353.0,2755824.0,5732186.0,2914176.0,1615189.0,225983.0,672339.0,21804.0,38956.0,35225.0,35239.0,38685.0,280573.0,150509.0,452886.0,99.0,177.0,169.0,202.0,212.0,1375.0,870.0,2344.0,349.0,799.0,762.0,648.0,705.0,5666.0,2713.0,8728.0,2185.0,3807.0,3187.0,2672.0,2205.0,24083.0,9529.0,35797.0,1157.0,2130.0,1891.0,1662.0,1752.0,14721.0,7199.0,23077.0,17434.0,31000.0,28441.0,29306.0,33280.0,228370.0,127694.0,373498.0,25.0,60.0,48.0,35.0,40.0,330.0,156.0,511.0,555.0,983.0,727.0,714.0,491.0,6028.0,2348.0,8931.0,50.0,99.0,93.0,101.0,116.0,699.0,469.0,1218.0,49.0,78.0,76.0,101.0,96.0,676.0,401.0,1126.0,179.0,424.0,381.0,297.0,341.0,2790.0,1348.0,4317.0,170.0,375.0,381.0,351.0,364.0,2876.0,1365.0,4411.0,1169.0,1994.0,1630.0,1351.0,1123.0,12193.0,4909.0,18271.0,1016.0,1813.0,1557.0,1321.0,1082.0,11890.0,4620.0,17526.0,618.0,1080.0,956.0,858.0,915.0,7559.0,3792.0,11969.0,539.0,1050.0,935.0,804.0,837.0,7162.0,3407.0,11108.0,9176.0,16347.0,14640.0,15193.0,16918.0,117557.0,65567.0,192300.0,8258.0,14653.0,13801.0,14113.0,16362.0,110813.0,62127.0,181198.0,15.0,27.0,25.0,16.0,17.0,182.0,80.0,277.0,10.0,33.0,23.0,19.0,23.0,148.0,76.0,234.0,279.0,513.0,374.0,344.0,239.0,3026.0,1170.0,4475.0,276.0,470.0,353.0,370.0,252.0,3002.0,1178.0,4456.0,242.59564400257702,284.170178554705,221.422298113147,260.244524519648
2009_KANSAS,KANSAS,2009,470445.0,5615208.0,378810.0,3291485.0,1944913.0,5827751.0,2883104.0,1578417.0,223951.0,958961.0,10509.0,36461.0,35782.0,34596.0,33522.0,282847.0,140240.0,433596.0,103.0,384.0,445.0,478.0,392.0,3490.0,1786.0,5379.0,221.0,910.0,894.0,808.0,780.0,6985.0,3164.0,10370.0,2012.0,6794.0,6082.0,4984.0,3769.0,46531.0,18295.0,66838.0,778.0,2585.0,2639.0,2583.0,2542.0,21239.0,11048.0,33065.0,7017.0,24053.0,24165.0,24373.0,25034.0,192225.0,100998.0,300240.0,11.0,50.0,45.0,40.0,45.0,367.0,187.0,565.0,367.0,1685.0,1512.0,1330.0,960.0,12010.0,4762.0,17139.0,60.0,207.0,228.0,248.0,201.0,1798.0,934.0,2792.0,43.0,177.0,217.0,230.0,191.0,1692.0,852.0,2587.0,115.0,443.0,449.0,406.0,376.0,3448.0,1606.0,5169.0,106.0,467.0,445.0,402.0,404.0,3537.0,1558.0,5201.0,1078.0,3453.0,3162.0,2551.0,1900.0,23784.0,9465.0,34327.0,934.0,3341.0,2920.0,2433.0,1869.0,22747.0,8830.0,32511.0,430.0,1354.0,1339.0,1315.0,1289.0,10963.0,5736.0,17129.0,348.0,1231.0,1300.0,1268.0,1253.0,10276.0,5312.0,15936.0,3837.0,12472.0,12541.0,12518.0,12771.0,99140.0,52026.0,155003.0,3180.0,11581.0,11624.0,11855.0,12263.0,93085.0,48972.0,145237.0,8.0,33.0,23.0,15.0,26.0,188.0,98.0,294.0,3.0,17.0,22.0,25.0,19.0,179.0,89.0,271.0,198.0,883.0,756.0,676.0,465.0,6053.0,2313.0,8564.0,169.0,802.0,756.0,654.0,495.0,5957.0,2449.0,8575.0,245.308653571101,288.596403041255,223.924213283757,254.738979931593
2009_KENTUCKY,KENTUCKY,2009,669858.0,6706922.0,719997.0,3870440.0,2116485.0,6831006.0,3468191.0,2050683.0,411529.0,720114.0,27909.0,51276.0,51027.0,49298.0,43097.0,405017.0,195515.0,628441.0,38.0,65.0,82.0,73.0,55.0,565.0,258.0,861.0,311.0,806.0,683.0,528.0,497.0,5129.0,2112.0,7552.0,1577.0,2247.0,1674.0,1266.0,844.0,13555.0,4477.0,19609.0,4052.0,4974.0,5498.0,5146.0,4719.0,42272.0,21530.0,67854.0,20799.0,41448.0,41790.0,41379.0,36511.0,332814.0,164257.0,517870.0,,,,,,,,,,,,,,,,,22.0,31.0,35.0,26.0,26.0,274.0,126.0,422.0,16.0,34.0,47.0,47.0,29.0,291.0,132.0,439.0,162.0,385.0,324.0,276.0,255.0,2519.0,1084.0,3765.0,149.0,421.0,359.0,252.0,242.0,2610.0,1028.0,3787.0,842.0,1186.0,859.0,660.0,422.0,7070.0,2368.0,10280.0,735.0,1061.0,815.0,606.0,422.0,6485.0,2109.0,9329.0,2117.0,2499.0,2808.0,2623.0,2373.0,21722.0,11073.0,34912.0,1935.0,2475.0,2690.0,2523.0,2346.0,20550.0,10457.0,32942.0,11336.0,21382.0,21682.0,21549.0,18254.0,171962.0,84276.0,267574.0,9463.0,20066.0,20108.0,19830.0,18257.0,160852.0,79981.0,250296.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238.835902308004,279.284216093787,225.606242400736,264.837184984886
2009_LOUISIANA,LOUISIANA,2009,662774.0,7984550.0,1238259.0,3568903.0,3177388.0,8053960.0,4051985.0,2542723.0,408292.0,824390.0,29447.0,53763.0,59998.0,52818.0,38828.0,426673.0,181032.0,637152.0,296.0,497.0,507.0,460.0,267.0,3598.0,1325.0,5219.0,407.0,784.0,758.0,785.0,764.0,5983.0,3095.0,9485.0,1357.0,2117.0,1865.0,1473.0,993.0,13744.0,4894.0,19995.0,14782.0,24806.0,29625.0,24942.0,16296.0,198667.0,79504.0,292953.0,12605.0,25559.0,27243.0,25158.0,20508.0,204681.0,92214.0,309500.0,,,,,,,,,,,,,,,,,158.0,264.0,268.0,235.0,115.0,1843.0,637.0,2638.0,138.0,233.0,239.0,225.0,152.0,1755.0,688.0,2581.0,224.0,386.0,372.0,412.0,381.0,3062.0,1606.0,4892.0,183.0,398.0,386.0,373.0,383.0,2921.0,1489.0,4593.0,713.0,1098.0,1027.0,766.0,466.0,7064.0,2429.0,10206.0,644.0,1019.0,838.0,707.0,527.0,6680.0,2465.0,9789.0,7314.0,12885.0,15389.0,12603.0,7513.0,102476.0,38621.0,148411.0,7468.0,11921.0,14236.0,12339.0,8783.0,96191.0,40883.0,144542.0,6320.0,13420.0,14237.0,13044.0,10008.0,106647.0,46554.0,159521.0,6285.0,12139.0,13006.0,12114.0,10500.0,98034.0,45660.0,149979.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229.432455453722,272.379906697646,207.48613716309399,264.514002261585
2009_MAINE,MAINE,2009,187372.0,2623127.0,245063.0,1107152.0,1270912.0,2624504.0,1383650.0,857706.0,148378.0,108016.0,3783.0,13704.0,13769.0,14438.0,15246.0,111159.0,60579.0,175521.0,40.0,108.0,79.0,95.0,118.0,715.0,500.0,1255.0,36.0,265.0,222.0,262.0,252.0,1978.0,985.0,2999.0,39.0,202.0,155.0,153.0,183.0,1349.0,719.0,2107.0,133.0,471.0,427.0,432.0,355.0,3410.0,1483.0,5026.0,3535.0,12658.0,12886.0,13496.0,14338.0,103707.0,56892.0,164134.0,,,,,,,,,,,,,,,,,20.0,56.0,38.0,48.0,67.0,394.0,255.0,669.0,20.0,52.0,41.0,47.0,51.0,321.0,245.0,586.0,19.0,133.0,92.0,99.0,135.0,873.0,492.0,1384.0,17.0,132.0,130.0,163.0,117.0,1105.0,493.0,1615.0,18.0,109.0,64.0,82.0,95.0,692.0,400.0,1110.0,21.0,93.0,91.0,71.0,88.0,657.0,319.0,997.0,65.0,255.0,205.0,229.0,204.0,1767.0,783.0,2615.0,68.0,216.0,222.0,203.0,151.0,1643.0,700.0,2411.0,1863.0,6626.0,6702.0,6864.0,7440.0,53635.0,29440.0,84938.0,1672.0,6032.0,6184.0,6632.0,6898.0,50072.0,27452.0,79196.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244.45573275395802,286.361425938805,223.790428000088,265.69124060951
2009_MARYLAND,MARYLAND,2009,843781.0,13147931.0,694846.0,5697257.0,6755828.0,12757599.0,6899346.0,3984072.0,490336.0,961161.0,28626.0,61428.0,61183.0,62590.0,61273.0,491731.0,266627.0,786984.0,184.0,323.0,289.0,219.0,223.0,2122.0,1042.0,3348.0,1445.0,4153.0,3997.0,3722.0,3771.0,31274.0,15284.0,48003.0,5372.0,7796.0,6079.0,5783.0,4387.0,49942.0,22043.0,77357.0,13087.0,21770.0,22902.0,23457.0,22216.0,183610.0,103183.0,299880.0,8538.0,27386.0,27916.0,29409.0,30676.0,224783.0,125075.0,358396.0,,,,,,,,,,,,,,,,,103.0,180.0,140.0,117.0,104.0,1074.0,526.0,1703.0,81.0,143.0,149.0,102.0,119.0,1048.0,516.0,1645.0,818.0,2071.0,1988.0,1922.0,1968.0,15767.0,7961.0,24546.0,627.0,2082.0,2009.0,1800.0,1803.0,15507.0,7323.0,23457.0,2769.0,4021.0,3083.0,2954.0,2214.0,25549.0,11648.0,39966.0,2603.0,3775.0,2996.0,2829.0,2173.0,24393.0,10395.0,37391.0,6946.0,11325.0,11719.0,11960.0,10740.0,93896.0,51652.0,152494.0,6141.0,10445.0,11183.0,11497.0,11476.0,89714.0,51531.0,147386.0,4688.0,14068.0,14450.0,14944.0,15667.0,115921.0,64088.0,184697.0,3850.0,13318.0,13466.0,14465.0,15009.0,108862.0,60987.0,173699.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243.795041028457,288.341565298202,226.047783920533,264.888126041644
2009_MASSACHUSETTS,MASSACHUSETTS,2009,932437.0,15298022.0,1181681.0,5974489.0,8141852.0,15174814.0,8885949.0,4626112.0,456737.0,589413.0,27871.0,68369.0,71078.0,72093.0,67973.0,569489.0,290502.0,887862.0,65.0,206.0,161.0,186.0,187.0,1445.0,816.0,2326.0,1757.0,3940.0,3943.0,3676.0,3385.0,30855.0,14214.0,46826.0,4790.0,11785.0,10808.0,9935.0,7966.0,85663.0,39542.0,129995.0,2128.0,5080.0,5521.0,5882.0,5721.0,45066.0,25627.0,72821.0,18379.0,45078.0,48812.0,51006.0,49618.0,392262.0,205093.0,615734.0,25.0,78.0,98.0,102.0,86.0,658.0,322.0,1005.0,727.0,2202.0,1735.0,1306.0,1010.0,13540.0,4888.0,19155.0,35.0,113.0,85.0,94.0,90.0,724.0,397.0,1156.0,30.0,93.0,76.0,92.0,97.0,721.0,419.0,1170.0,968.0,1973.0,1962.0,1801.0,1682.0,15213.0,7195.0,23376.0,789.0,1967.0,1981.0,1875.0,1703.0,15642.0,7019.0,23450.0,2614.0,6121.0,5584.0,5102.0,3911.0,44023.0,20102.0,66739.0,2176.0,5664.0,5224.0,4833.0,4055.0,41640.0,19440.0,63256.0,1163.0,2710.0,2863.0,3119.0,2780.0,23242.0,13033.0,37438.0,965.0,2370.0,2658.0,2763.0,2941.0,21824.0,12594.0,35383.0,10475.0,23331.0,25090.0,26198.0,25046.0,201858.0,104421.0,316754.0,7904.0,21747.0,23722.0,24808.0,24572.0,190404.0,100672.0,298980.0,11.0,36.0,42.0,49.0,48.0,323.0,162.0,496.0,14.0,42.0,56.0,53.0,38.0,335.0,160.0,509.0,408.0,1119.0,871.0,632.0,486.0,6773.0,2338.0,9519.0,319.0,1083.0,864.0,674.0,524.0,6767.0,2550.0,9636.0,252.25478970054797,298.854346618482,233.749463106304,266.799519310717
2009_MICHIGAN,MICHIGAN,2009,1537515.0,19616665.0,2094714.0,10130740.0,7391211.0,19992550.0,9422685.0,6354021.0,865858.0,1280455.0,29850.0,126313.0,118702.0,121463.0,126181.0,948457.0,529531.0,1507838.0,184.0,1078.0,995.0,1112.0,1086.0,8266.0,4786.0,13236.0,630.0,3758.0,3548.0,3052.0,3085.0,27158.0,12394.0,40182.0,2085.0,7345.0,6284.0,5366.0,4328.0,48877.0,21223.0,72185.0,7423.0,22805.0,23735.0,23320.0,22923.0,188168.0,109897.0,305488.0,18756.0,88925.0,82508.0,87220.0,93952.0,662564.0,376785.0,1058105.0,,,,,,,,,,,,,,,,,95.0,587.0,507.0,560.0,530.0,4225.0,2422.0,6742.0,89.0,491.0,488.0,552.0,556.0,4041.0,2364.0,6494.0,349.0,1882.0,1801.0,1579.0,1575.0,13631.0,6391.0,20371.0,281.0,1876.0,1747.0,1473.0,1510.0,13527.0,6003.0,19811.0,1134.0,3808.0,3166.0,2797.0,2284.0,25208.0,11172.0,37514.0,951.0,3537.0,3118.0,2569.0,2044.0,23669.0,10051.0,34671.0,3933.0,11803.0,11983.0,11794.0,11242.0,95797.0,55765.0,155495.0,3490.0,11002.0,11752.0,11526.0,11681.0,92371.0,54132.0,149993.0,10811.0,47150.0,42291.0,44660.0,48181.0,340913.0,194086.0,545810.0,7945.0,41775.0,40217.0,42560.0,45771.0,321651.0,182699.0,512295.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236.279719737382,278.268168151681,218.23555034441898,266.854019810768
